customer_id,days_since_last_purchase,purchase_frequency,cumulative_spending,annual_income,days_since_signup,PCA1,PCA2,Cluster,Segment
CUST00001,28.0,4.0,48900.0,556206.0,974.0,-0.32638194433698847,-1.1823510002013542,1,Occasional Shoppers
CUST00002,63.0,2.0,8060.0,935516.0,1965.0,-0.6190919736935929,0.19566348142056403,1,Occasional Shoppers
CUST00003,42.0,7.0,228600.0,935516.0,2436.0,0.2553359631818208,0.8354145864349014,1,Occasional Shoppers
CUST00004,153.0,8.0,301000.0,556206.0,732.0,0.26830806175747124,-1.2324844204371934,1,Occasional Shoppers
CUST00005,383.0,2.0,13400.0,556206.0,1610.0,-1.1342352722098774,0.12979041638947247,2,At-Risk Customers
CUST00006,453.0,7.0,383000.0,935516.0,1692.0,-0.1478461573370859,0.5261694132477471,2,At-Risk Customers
CUST00007,9.0,8.0,137200.0,556206.0,154.0,0.23628522566364754,-2.2260204643683883,1,Occasional Shoppers
CUST00008,84.0,6.0,156600.0,556206.0,2374.0,-0.044336762917715496,0.7176363326331097,1,Occasional Shoppers
CUST00009,45.0,21.0,1074800.0,935516.0,1998.0,2.9608587703286533,0.5427407273510774,0,Loyal Customers
CUST00010,54.0,4.0,6310.0,935516.0,1597.0,-0.41021093659151037,-0.28538109841700826,1,Occasional Shoppers
CUST00011,217.0,22.0,1265740.0,935516.0,985.0,3.087297322636575,-0.4434731609078618,0,Loyal Customers
CUST00012,47.0,8.0,226700.0,5996288.0,1200.0,0.636115375135373,0.29855886077986243,3,Big Spenders
CUST00013,175.0,3.0,112000.0,556206.0,750.0,-0.5573403036677722,-1.237854899537901,1,Occasional Shoppers
CUST00014,42.0,6.0,235400.0,935516.0,2346.0,0.16661862792460344,0.7217199137770999,1,Occasional Shoppers
CUST00015,272.0,5.0,192100.0,935516.0,1482.0,-0.361888374210035,-0.0613137540551484,1,Occasional Shoppers
CUST00016,160.0,7.0,43580.0,935516.0,1450.0,-0.22061419112757893,-0.3059133233864634,1,Occasional Shoppers
CUST00017,215.0,7.0,220900.0,556206.0,1508.0,-0.051430808970081954,-0.1776185444687542,1,Occasional Shoppers
CUST00018,162.0,4.0,35300.0,935516.0,2564.0,-0.531803632954211,1.11258153813618,1,Occasional Shoppers
CUST00019,315.0,4.0,49500.0,556206.0,325.0,-0.7758178888110939,-1.5949464603553876,1,Occasional Shoppers
CUST00020,384.0,6.0,8400.0,556206.0,2227.0,-0.7456793763851546,0.9203155151155333,2,At-Risk Customers
CUST00021,387.0,4.0,69530.0,935516.0,454.0,-0.8347587062085834,-1.243089746154817,1,Occasional Shoppers
CUST00022,44.0,33.0,1799500.0,935516.0,2043.0,5.285395164406749,0.8227380556009412,0,Loyal Customers
CUST00023,808.0,2.0,830.0,556206.0,2017.0,-1.8179215414239314,1.2596417652738698,2,At-Risk Customers
CUST00024,146.0,7.0,132300.0,935516.0,1950.0,-0.058950265959676056,0.33762516922329966,1,Occasional Shoppers
CUST00025,114.0,8.0,130620.0,556206.0,1964.0,0.06556066140644586,0.2322868217797994,1,Occasional Shoppers
CUST00026,454.0,3.0,151000.0,556206.0,1138.0,-0.932031874543149,-0.32815803986943404,2,At-Risk Customers
CUST00027,420.0,5.0,103000.0,935516.0,1040.0,-0.7336614200439208,-0.4372534841783037,2,At-Risk Customers
CUST00028,32.0,5.0,524500.0,6130613.0,813.0,0.8346954949928687,-0.10446186817901651,3,Big Spenders
CUST00029,252.0,5.0,184700.0,556206.0,1874.0,-0.36345131959497495,0.33019739121136293,1,Occasional Shoppers
CUST00030,231.0,3.0,109200.0,5996288.0,1560.0,-0.3304700676736949,0.9846158544271015,3,Big Spenders
CUST00031,70.0,2.0,9700.0,935516.0,2200.0,-0.6269818731407106,0.5059800376001221,1,Occasional Shoppers
CUST00032,373.0,4.0,354900.0,556206.0,2305.0,-0.38490920673956797,1.1039709934006208,2,At-Risk Customers
CUST00033,244.0,4.0,51500.0,5996288.0,1346.0,-0.34231026921666385,0.714422464130835,3,Big Spenders
CUST00034,0.0,4.0,40900.0,935516.0,437.0,-0.274107834871757,-1.8327196573557851,1,Occasional Shoppers
CUST00035,17.0,2.0,326000.0,5996288.0,2069.0,0.24518519740855657,1.387226667581979,3,Big Spenders
CUST00036,88.0,3.0,3610.0,935516.0,1544.0,-0.5668937639189277,-0.30552308052128496,1,Occasional Shoppers
CUST00037,156.0,9.0,109400.0,556206.0,1598.0,0.06506153249242148,-0.1791070603790659,1,Occasional Shoppers
CUST00038,33.0,4.0,109100.0,935516.0,1635.0,-0.21657683919875984,-0.23704962082964104,1,Occasional Shoppers
CUST00039,673.0,2.0,7600.0,5996288.0,813.0,-1.2815403423111906,0.6401679265093417,3,Big Spenders
CUST00040,823.0,3.0,30400.0,556206.0,1392.0,-1.697324251904255,0.4938250346378141,2,At-Risk Customers
CUST00041,81.0,6.0,217500.0,556206.0,2139.0,0.05506917154478046,0.4314952083194394,1,Occasional Shoppers
CUST00042,111.0,4.0,170500.0,556206.0,2576.0,-0.26273435819933555,1.0165660924504043,1,Occasional Shoppers
CUST00043,41.0,5.0,24600.0,935516.0,1904.0,-0.2614710788059228,0.09365346422180676,1,Occasional Shoppers
CUST00044,490.0,6.0,219800.0,5996288.0,1624.0,-0.26514652560886215,1.4759626059522857,3,Big Spenders
CUST00045,76.0,4.0,234500.0,5996288.0,2514.0,0.2090901191177438,2.0149843769406477,3,Big Spenders
CUST00046,230.0,5.0,98600.0,935516.0,520.0,-0.44439327228521214,-1.37644752944196,1,Occasional Shoppers
CUST00047,333.0,5.0,198350.0,5996288.0,1771.0,-0.15190737207499078,1.4292320097286146,3,Big Spenders
CUST00048,148.0,8.0,88750.0,935516.0,1570.0,-0.03181088932784961,-0.15602338209864308,1,Occasional Shoppers
CUST00049,52.0,5.0,65200.0,935516.0,1248.0,-0.21659530129808913,-0.7151499565980195,1,Occasional Shoppers
CUST00050,849.0,4.0,16200.0,935516.0,893.0,-1.6399857395482427,-0.03091831217544992,2,At-Risk Customers
CUST00051,1032.0,1.0,800.0,556206.0,2273.0,-2.267023752891312,1.9090805266333501,2,At-Risk Customers
CUST00052,70.0,1.0,210.0,556206.0,1192.0,-0.7652224836261609,-0.860645479085433,1,Occasional Shoppers
CUST00053,242.0,6.0,76700.0,556206.0,2073.0,-0.4170728806036211,0.5386884562875743,1,Occasional Shoppers
CUST00054,150.0,16.0,298850.0,935516.0,550.0,1.0846305295759051,-1.38494427383991,1,Occasional Shoppers
CUST00055,585.0,2.0,2530.0,556206.0,1562.0,-1.467351974523298,0.3574293917579522,2,At-Risk Customers
CUST00056,562.0,4.0,89800.0,935516.0,1844.0,-1.0739076970886297,0.7886622205483045,2,At-Risk Customers
CUST00057,26.0,8.0,150200.0,556206.0,1803.0,0.23350349230429265,-0.09452199861752981,1,Occasional Shoppers
CUST00058,286.0,6.0,348000.0,5996288.0,1317.0,0.2537792858375208,0.8271784039805113,3,Big Spenders
CUST00059,70.0,37.0,1282880.0,935516.0,2073.0,4.833739884481756,0.7503014806650153,0,Loyal Customers
CUST00060,511.0,1.0,2500.0,935516.0,1803.0,-1.4281636890405798,0.6342300172684829,2,At-Risk Customers
CUST00061,171.0,3.0,112800.0,556206.0,2323.0,-0.5465024630596194,0.762765032969236,1,Occasional Shoppers
CUST00062,585.0,5.0,47400.0,556206.0,988.0,-1.100944403095259,-0.3587096713761942,2,At-Risk Customers
CUST00063,589.0,5.0,110500.0,6130613.0,896.0,-0.6837736388480646,0.6849591241703886,3,Big Spenders
CUST00064,310.0,4.0,122500.0,935516.0,2446.0,-0.6272667651599173,1.2017114352608664,2,At-Risk Customers
CUST00065,31.0,8.0,266100.0,935516.0,1562.0,0.428479843713034,-0.2832299728060664,1,Occasional Shoppers
CUST00066,33.0,4.0,92500.0,935516.0,1170.0,-0.24351315549040564,-0.8349817328503749,1,Occasional Shoppers
CUST00067,121.0,6.0,312290.0,5996288.0,138.0,0.4535916410833443,-0.925551622794101,3,Big Spenders
CUST00068,507.0,7.0,163000.0,556206.0,1224.0,-0.5993743465822925,-0.134676449758226,2,At-Risk Customers
CUST00069,34.0,11.0,151440.0,6130613.0,1412.0,0.8445463187035708,0.5581317480003838,3,Big Spenders
CUST00070,513.0,2.0,9600.0,935516.0,518.0,-1.3237544923311926,-0.9987391567352657,2,At-Risk Customers
CUST00071,644.0,7.0,56930.0,935516.0,653.0,-0.9586291132176766,-0.6186902249167474,2,At-Risk Customers
CUST00072,405.0,3.0,6000.0,935516.0,1653.0,-1.058860765481777,0.29251791095628293,2,At-Risk Customers
CUST00073,676.0,2.0,45500.0,556206.0,1333.0,-1.5430241194418055,0.20957377243881012,2,At-Risk Customers
CUST00074,38.0,24.0,1680250.0,5996288.0,449.0,4.5075846891279605,-0.23022300981139562,0,Loyal Customers
CUST00075,300.0,1.0,12000.0,935516.0,1375.0,-1.0841161340353902,-0.21390357199190757,1,Occasional Shoppers
CUST00076,316.0,5.0,20600.0,935516.0,768.0,-0.7003557911698299,-0.9587530889325533,1,Occasional Shoppers
CUST00077,128.0,3.0,134500.0,556206.0,1446.0,-0.4471614456123206,-0.4115287150952948,1,Occasional Shoppers
CUST00078,86.0,4.0,69400.0,6130613.0,2601.0,-0.056653831300930615,2.1192364213120527,3,Big Spenders
CUST00079,75.0,4.0,34900.0,935516.0,322.0,-0.40106611029497535,-1.8727167111473348,1,Occasional Shoppers
CUST00080,68.0,3.0,160000.0,5996288.0,998.0,0.002767394412151982,0.04712646249021287,3,Big Spenders
CUST00081,8.0,4.0,25800.0,556206.0,1154.0,-0.3308258600660166,-0.9884927753574269,1,Occasional Shoppers
CUST00082,252.0,2.0,20800.0,556206.0,281.0,-0.9205346976274142,-1.7524104986670554,1,Occasional Shoppers
CUST00083,514.0,2.0,22000.0,556206.0,524.0,-1.3280331458725967,-1.0633385589041984,2,At-Risk Customers
CUST00084,18.0,26.0,908600.0,556206.0,858.0,3.21452876813065,-1.0718945423521011,0,Loyal Customers
CUST00085,15.0,39.0,1598380.0,556206.0,1452.0,5.587920615806699,-0.10396587437976015,0,Loyal Customers
CUST00086,174.0,3.0,236000.0,935516.0,2231.0,-0.3366691423927896,0.7633434328742484,1,Occasional Shoppers
CUST00087,8.0,4.0,155000.0,556206.0,994.0,-0.12917561271220404,-1.1545570691468412,1,Occasional Shoppers
CUST00088,767.0,3.0,149500.0,5996288.0,2178.0,-1.1047089576958893,2.5596051082427187,3,Big Spenders
CUST00089,240.0,6.0,294600.0,5996288.0,249.0,0.239999479450797,-0.6171356884016643,3,Big Spenders
CUST00090,199.0,3.0,28000.0,5996288.0,321.0,-0.40997626156780453,-0.6657219536651471,3,Big Spenders
CUST00091,9.0,26.0,871300.0,556206.0,639.0,3.1698312696119855,-1.3751838246816561,0,Loyal Customers
CUST00092,251.0,5.0,162400.0,935516.0,2123.0,-0.37411042961405444,0.7171064504922989,1,Occasional Shoppers
CUST00093,317.0,3.0,370000.0,935516.0,1594.0,-0.3522421896773499,0.19708691278797552,1,Occasional Shoppers
CUST00094,10.0,19.0,493300.0,556206.0,139.0,1.882145439156482,-2.128965063984109,1,Occasional Shoppers
CUST00095,199.0,6.0,223200.0,556206.0,1543.0,-0.12188741724415043,-0.1563474654039077,1,Occasional Shoppers
CUST00096,49.0,6.0,164630.0,935516.0,59.0,0.040186402159950056,-2.2057589655903223,1,Occasional Shoppers
CUST00097,72.0,7.0,184000.0,935516.0,1297.0,0.13626459358062268,-0.5869816794542413,1,Occasional Shoppers
CUST00098,536.0,2.0,21000.0,556206.0,546.0,-1.363968109163167,-1.003766514639978,2,At-Risk Customers
CUST00099,44.0,5.0,69700.0,5996288.0,1523.0,0.09856797118637751,0.6572649297612795,3,Big Spenders
CUST00100,12.0,5.0,103000.0,556206.0,119.0,-0.11942341105972512,-2.279110611188119,1,Occasional Shoppers
CUST00101,77.0,6.0,33300.0,935516.0,369.0,-0.20828128153318862,-1.8085318338503187,1,Occasional Shoppers
CUST00102,586.0,2.0,131000.0,935516.0,2297.0,-1.2444003464157316,1.4114027261835025,2,At-Risk Customers
CUST00103,201.0,3.0,5010.0,935516.0,1857.0,-0.7408266679735523,0.2574582450836304,1,Occasional Shoppers
CUST00104,834.0,2.0,104090.0,5996288.0,1594.0,-1.380914900987989,1.8973892885747725,3,Big Spenders
CUST00105,150.0,3.0,7800.0,935516.0,1825.0,-0.6567450436764604,0.143730332314168,1,Occasional Shoppers
CUST00106,485.0,6.0,105410.0,5996288.0,1856.0,-0.4356683973957312,1.7309804097646726,3,Big Spenders
CUST00107,2.0,25.0,781250.0,556206.0,1352.0,2.9423512312239026,-0.5033538073297193,0,Loyal Customers
CUST00108,296.0,5.0,134500.0,556206.0,590.0,-0.5134869775893572,-1.2585340633210453,1,Occasional Shoppers
CUST00109,29.0,26.0,1390990.0,935516.0,1091.0,3.974085274052179,-0.5396191166322508,0,Loyal Customers
CUST00110,9.0,7.0,123100.0,935516.0,1401.0,0.139835830460793,-0.5633384486002169,1,Occasional Shoppers
CUST00111,463.0,6.0,43460.0,935516.0,1183.0,-0.7945564793101345,-0.20930410572789634,2,At-Risk Customers
CUST00112,63.0,30.0,1666530.0,935516.0,1606.0,4.749389115306249,0.2510324043924316,0,Loyal Customers
CUST00113,333.0,4.0,249800.0,935516.0,1551.0,-0.4661251935752745,0.13093998458557957,1,Occasional Shoppers
CUST00114,271.0,7.0,406870.0,935516.0,1929.0,0.17470530447389995,0.5723160224863592,1,Occasional Shoppers
CUST00115,319.0,4.0,34000.0,935516.0,1505.0,-0.7816978273259011,-0.011432637383505974,1,Occasional Shoppers
CUST00116,480.0,5.0,58100.0,935516.0,905.0,-0.8980106494117106,-0.535885215760496,2,At-Risk Customers
CUST00117,3.0,5.0,52000.0,556206.0,250.0,-0.18479845318307303,-2.14004695816316,1,Occasional Shoppers
CUST00118,45.0,5.0,8490.0,6130613.0,141.0,0.006214703747938792,-1.0944713518852205,3,Big Spenders
CUST00119,321.0,3.0,12660.0,935516.0,1347.0,-0.9176815641328882,-0.21723692194493716,1,Occasional Shoppers
CUST00120,198.0,4.0,449500.0,5996288.0,1904.0,0.3530618043768654,1.4766220368707001,3,Big Spenders
CUST00121,22.0,31.0,1627980.0,935516.0,1819.0,4.852872327099684,0.452982938406944,0,Loyal Customers
CUST00122,45.0,3.0,17000.0,556206.0,1187.0,-0.5015566770659802,-0.8964088386584669,1,Occasional Shoppers
CUST00124,202.0,1.0,500.0,556206.0,1588.0,-0.9704398315811752,-0.16466389875143808,1,Occasional Shoppers
CUST00125,27.0,3.0,14060.0,935516.0,1634.0,-0.4549338099475212,-0.27586041177087217,1,Occasional Shoppers
CUST00126,0.0,3.0,296600.0,935516.0,1411.0,0.028552468177665744,-0.5162150749692793,1,Occasional Shoppers
CUST00127,41.0,4.0,63870.0,556206.0,1369.0,-0.3224800914648562,-0.6553790935375192,1,Occasional Shoppers
CUST00128,141.0,4.0,320000.0,935516.0,2425.0,-0.05414942972649649,0.9886686294000321,1,Occasional Shoppers
CUST00129,38.0,6.0,84000.0,556206.0,1810.0,-0.08706676665808907,-0.08953425500816516,1,Occasional Shoppers
CUST00130,686.0,3.0,74200.0,935516.0,2199.0,-1.3906961079280287,1.41520328137682,2,At-Risk Customers
CUST00131,148.0,4.0,35860.0,935516.0,1218.0,-0.511874523279708,-0.6241524691244253,1,Occasional Shoppers
CUST00132,356.0,6.0,1681000.0,5996288.0,1132.0,2.227863000963374,1.0844581362445938,3,Big Spenders
CUST00133,564.0,3.0,14000.0,6130613.0,2421.0,-0.9906164129886533,2.5635632118124834,3,Big Spenders
CUST00134,226.0,2.0,8800.0,556206.0,741.0,-0.8976456852404744,-1.2068572358222747,1,Occasional Shoppers
CUST00135,34.0,3.0,129900.0,556206.0,1623.0,-0.3069190279202932,-0.32304601801910093,1,Occasional Shoppers
CUST00136,101.0,6.0,272600.0,935516.0,1907.0,0.13154405863243754,0.2580723117624545,1,Occasional Shoppers
CUST00137,588.0,3.0,111000.0,556206.0,1075.0,-1.2043382699138403,-0.2265316045881578,2,At-Risk Customers
CUST00138,39.0,5.0,30840.0,935516.0,169.0,-0.25225882342797595,-2.120182024507963,1,Occasional Shoppers
CUST00139,214.0,9.0,415400.0,556206.0,560.0,0.4505205768187873,-1.3291007207854297,1,Occasional Shoppers
CUST00140,396.0,5.0,4600.0,556206.0,2288.0,-0.8694224944535826,1.0134351685641068,2,At-Risk Customers
CUST00141,434.0,2.0,22000.0,556206.0,677.0,-1.2025524258828557,-0.9838707569219571,2,At-Risk Customers
CUST00142,70.0,6.0,42470.0,556206.0,1583.0,-0.20253720827603694,-0.3449922951322534,1,Occasional Shoppers
CUST00143,298.0,5.0,160670.0,556206.0,1629.0,-0.4735031383022935,0.07717043727643629,1,Occasional Shoppers
CUST00144,55.0,5.0,22710.0,935516.0,1422.0,-0.28734849007577556,-0.501392686854583,1,Occasional Shoppers
CUST00145,853.0,3.0,38500.0,556206.0,1005.0,-1.7324137905920227,0.04601059235133688,2,At-Risk Customers
CUST00146,138.0,7.0,886600.0,5996288.0,2419.0,1.428847067935238,2.1779694620968373,3,Big Spenders
CUST00147,346.0,2.0,56000.0,556206.0,462.0,-1.0121799258621405,-1.3753091997312321,1,Occasional Shoppers
CUST00148,550.0,3.0,227000.0,556206.0,2211.0,-0.961132120897219,1.2014698412517806,2,At-Risk Customers
CUST00149,92.0,5.0,102290.0,935516.0,101.0,-0.22361557905570442,-2.1092671787279644,1,Occasional Shoppers
CUST00150,83.0,26.0,1123110.0,556206.0,1687.0,3.449954358680617,0.14245519490189562,0,Loyal Customers
CUST00151,599.0,3.0,217000.0,935516.0,627.0,-1.0346642826247594,-0.673479196933089,2,At-Risk Customers
CUST00152,1039.0,1.0,3000.0,935516.0,1717.0,-2.2535995061981184,1.2880827729185953,2,At-Risk Customers
CUST00153,8.0,8.0,276000.0,935516.0,1586.0,0.4799907236505568,-0.28296311674826297,1,Occasional Shoppers
CUST00154,67.0,6.0,102000.0,935516.0,1490.0,-0.08285973795459656,-0.3730886438012381,1,Occasional Shoppers
CUST00155,384.0,4.0,253100.0,556206.0,2120.0,-0.5616620738354683,0.853992144964534,2,At-Risk Customers
CUST00156,37.0,4.0,21600.0,556206.0,2075.0,-0.38081211798626335,0.22682272462475794,1,Occasional Shoppers
CUST00157,171.0,7.0,88300.0,5996288.0,553.0,0.1252229587866707,-0.38894161847041975,3,Big Spenders
CUST00158,5.0,15.0,515000.0,935516.0,1076.0,1.5513577582548175,-0.8610822607990171,1,Occasional Shoppers
CUST00159,362.0,8.0,112510.0,6130613.0,1123.0,-0.027544583004709407,0.6495933568619934,3,Big Spenders
CUST00160,24.0,7.0,65900.0,556206.0,688.0,0.0033215876617400967,-1.5451609508162734,1,Occasional Shoppers
CUST00161,70.0,8.0,198100.0,556206.0,469.0,0.23672973425234187,-1.7181723844290937,1,Occasional Shoppers
CUST00162,268.0,4.0,135500.0,556206.0,1431.0,-0.5654965304308769,-0.2270412239671572,1,Occasional Shoppers
CUST00163,19.0,6.0,31630.0,935516.0,1884.0,-0.11694684952027526,0.039316056667173215,1,Occasional Shoppers
CUST00164,278.0,4.0,483900.0,5996288.0,1846.0,0.28156247801143486,1.528431628890994,3,Big Spenders
CUST00165,186.0,6.0,97700.0,935516.0,1179.0,-0.27641139391210434,-0.5989439504285892,1,Occasional Shoppers
CUST00166,167.0,7.0,138500.0,935516.0,2136.0,-0.08171731144642866,0.6070306436572961,1,Occasional Shoppers
CUST00167,435.0,2.0,156000.0,935516.0,698.0,-0.9724664955049995,-0.8388902485020302,2,At-Risk Customers
CUST00168,61.0,5.0,177800.0,5996288.0,664.0,0.23915557951353178,-0.3819142831861551,3,Big Spenders
CUST00169,62.0,7.0,483500.0,935516.0,2437.0,0.6225548035242018,0.9405689056514882,1,Occasional Shoppers
CUST00170,553.0,2.0,50500.0,5996288.0,2205.0,-1.023789737483959,2.254611631054539,3,Big Spenders
CUST00171,31.0,6.0,160200.0,935516.0,557.0,0.06247495125602731,-1.5979486556488351,1,Occasional Shoppers
CUST00172,152.0,3.0,267600.0,935516.0,774.0,-0.25593191552468986,-1.1173954458194968,1,Occasional Shoppers
CUST00173,590.0,5.0,61610.0,556206.0,2132.0,-1.0841297551887803,1.1117295609930233,2,At-Risk Customers
CUST00174,1261.0,1.0,11000.0,935516.0,1265.0,-2.589359497737903,1.03493510458985,2,At-Risk Customers
CUST00175,157.0,5.0,31200.0,935516.0,311.0,-0.43600187544647945,-1.7683669494812622,1,Occasional Shoppers
CUST00176,9.0,31.0,1118700.0,556206.0,882.0,4.0529153824354465,-0.9879574597996308,0,Loyal Customers
CUST00177,452.0,3.0,4790.0,935516.0,1742.0,-1.1340937605802153,0.47362372232540617,2,At-Risk Customers
CUST00178,122.0,7.0,221020.0,556206.0,553.0,0.09223040417311926,-1.530028628420781,1,Occasional Shoppers
CUST00179,420.0,5.0,43100.0,935516.0,1176.0,-0.8270201253330901,-0.2814180214012698,2,At-Risk Customers
CUST00180,380.0,5.0,100300.0,935516.0,1158.0,-0.6750543544173386,-0.3453854750690342,1,Occasional Shoppers
CUST00181,85.0,2.0,201000.0,556206.0,1941.0,-0.3740349093148742,0.17625923012591843,1,Occasional Shoppers
CUST00182,35.0,7.0,313190.0,6130613.0,2411.0,0.7013418535118998,1.877605491201258,3,Big Spenders
CUST00183,116.0,8.0,418400.0,935516.0,1559.0,0.5335973003568659,-0.11937276182824813,1,Occasional Shoppers
CUST00184,4.0,25.0,1043200.0,556206.0,1506.0,3.3490760399310204,-0.22701810158623933,0,Loyal Customers
CUST00185,1.0,7.0,195900.0,6130613.0,2185.0,0.5706861811121355,1.5057192960378105,3,Big Spenders
CUST00186,114.0,6.0,64400.0,556206.0,658.0,-0.2390463261944054,-1.454650951921434,1,Occasional Shoppers
CUST00187,54.0,5.0,405600.0,935516.0,1161.0,0.3122667047789035,-0.7231089808459185,1,Occasional Shoppers
CUST00188,251.0,6.0,305500.0,556206.0,1758.0,-0.07411804631150751,0.21724408170080695,1,Occasional Shoppers
CUST00189,19.0,5.0,259200.0,5996288.0,2013.0,0.4349773923100312,1.3017838014701801,3,Big Spenders
CUST00190,689.0,1.0,800.0,935516.0,782.0,-1.7114564922783113,-0.4110754419204947,2,At-Risk Customers
CUST00191,126.0,6.0,28200.0,556206.0,947.0,-0.3138025954677412,-1.0793632319436346,1,Occasional Shoppers
CUST00192,50.0,29.0,1983600.0,935516.0,1008.0,5.165004962266573,-0.438102976868831,0,Loyal Customers
CUST00193,346.0,3.0,17100.0,935516.0,1564.0,-0.9493923934591217,0.09697088785762134,1,Occasional Shoppers
CUST00194,35.0,24.0,1189700.0,556206.0,1849.0,3.431181260430458,0.2974294974891954,0,Loyal Customers
CUST00195,328.0,4.0,105500.0,556206.0,2098.0,-0.704853923795962,0.7015612333725096,1,Occasional Shoppers
